district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Центральный,Женская клиника Una — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-15:00),4,osm_active,48.72397961051199,44.53250888693053,POSITIVE,1.0,1.0
Центральный,Пятёрочка — работает (Mo-Su 08:00-23:00),4,osm_active,48.71689137033273,44.532374343406495,POSITIVE,1.0,1.0
Центральный,Ветеринарная аптека доктора Чулковой — работает (Mo-Su 09:00-20:00),4,osm_active,48.72193659943639,44.53009733862985,POSITIVE,1.0,1.0
Центральный,Квадрат — работает (Mo-Su 08:00-23:00),4,osm_active,48.72423994041253,44.53273401816297,POSITIVE,1.0,1.0
Центральный,Друзья — работает (Mo-Fr 08:00-20:00; Sa-Su 09:00-15:00),4,osm_active,48.72259448621999,44.53067225740108,POSITIVE,1.0,1.0
Центральный,Волгофарм — работает (Mo-Fr 07:30-21:00; Sa-Su 08:00-20:00),4,osm_active,48.72196756832161,44.53361168341481,POSITIVE,1.0,1.0
Центральный,Фасоль — работает (Mo-Su 08:00-21:00),4,osm_active,48.72158667306141,44.53521791987509,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.71859622085585,44.53380488899957,POSITIVE,1.0,1.0
Центральный,Онлайн Трейд — работает (Mo-Su 10:00-21:00),4,osm_active,48.71731799724467,44.535557478786394,POSITIVE,1.0,1.0
Центральный,МТС Банк — работает (Mo-Fr 09:00-20:00;Sa 10:00-18:00),4,osm_active,48.7212386663391,44.52727752814687,POSITIVE,1.0,1.0
Центральный,Grafika — работает (Mo-Su 10:00-21:00),4,osm_active,48.72032416226809,44.53461632789123,POSITIVE,1.0,1.0
Центральный,Ko Ko Coffee — работает (Mo-Su 08:00-21:00),4,osm_active,48.72443758626194,44.53484899739519,POSITIVE,1.0,1.0
Центральный,Вафли и Кофе — работает (Mo-Su 08:00-22:00),4,osm_active,48.72146175415774,44.531891953356535,POSITIVE,1.0,1.0
Центральный,Кофе Рояль — работает (Mo-Su 08:00-22:00),4,osm_active,48.7196751972244,44.528012018765246,POSITIVE,1.0,1.0
Центральный,Табак Che — работает (Mo-Fr 08:30:00-21:00 Sa-Su 09:00-21:00),4,osm_active,48.72654195216811,44.529105533797186,POSITIVE,1.0,1.0
Центральный,Табак Che — недоступен,2,osm_access,48.72190076815187,44.52854450001053,NEGATIVE,0.0,0.0
Центральный,Пекарня — работает (Mo-Su 09:00-21:00),4,osm_active,48.7253780755998,44.52546239917021,POSITIVE,1.0,1.0
Центральный,Пекарня — недоступен,2,osm_access,48.72255121567411,44.529338093833246,NEGATIVE,0.0,0.0
Центральный,Waves — работает (Mo-Su 07:30-22:00),4,osm_active,48.728431981151125,44.52970950024381,POSITIVE,1.0,1.0
Центральный,СладкоЁжка — работает (Mo-Su 08:00-20:00),4,osm_active,48.721874897033786,44.54011959272711,POSITIVE,1.0,1.0
Центральный,СладкоЁжка — недоступен,2,osm_access,48.72183838616658,44.53005972876794,NEGATIVE,0.0,0.0
Центральный,Занзибар Гастробистро — работает (Mo-Su 12:00-23:00),4,osm_active,48.7198478290824,44.5267793682612,POSITIVE,1.0,1.0
Центральный,Занзибар Гастробистро — доступен,5,osm_access,48.722594857547605,44.5280657381502,POSITIVE,1.0,1.0
Центральный,Цифра банк — работает (Mo-Fr 10:00-19:00),4,osm_active,48.72052290065119,44.53288942351879,POSITIVE,1.0,1.0
Центральный,Цифра банк — доступен,5,osm_access,48.7283836826938,44.529451925668226,POSITIVE,1.0,1.0
Центральный,Тортуга — работает (Mo-Su 09:00-23:00),4,osm_active,48.71957732634025,44.52940384836332,POSITIVE,1.0,1.0
Центральный,Desire — работает (Mo-Su 10:00-20:00),4,osm_active,48.72213113246092,44.531763826329026,POSITIVE,1.0,1.0
Центральный,Aravia — работает (Mo-Su 09:00-19:00),4,osm_active,48.71962304950481,44.52941298639597,POSITIVE,1.0,1.0
Центральный,Мир Музыки — работает (Mo-Fr 10:00-19:00; Sa-Su 10:00-18:00),4,osm_active,48.71867780079419,44.52674015766177,POSITIVE,1.0,1.0
Центральный,MaxMarket — работает (Mo-Su 09:00-21:00),4,osm_active,48.71668762515892,44.53728606211478,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.719356290381555,44.530308009529314,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72171540341267,44.53249959640284,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72538449565536,44.53097732423499,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 10:00-21:00),4,osm_active,48.720085674461465,44.53510380676206,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.7195280340181,44.53179187368912,POSITIVE,1.0,1.0
Центральный,Золотой стандарт — работает (Mo-Su 08:00-20:00),4,osm_active,48.721520097317295,44.532399047475245,POSITIVE,1.0,1.0
Центральный,Золотой стандарт — работает (Mo-Su 08:00-20:00),4,osm_active,48.72468827237139,44.5314679879403,POSITIVE,1.0,1.0
Центральный,Золотой стандарт — работает (Mo-Su 09:00-21:00),4,osm_active,48.72699730569299,44.52586083735111,POSITIVE,1.0,1.0
Центральный,Покупочка — работает (Mo-Su 08:00-22:00),4,osm_active,48.720992036357565,44.527647000483995,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.71965200828694,44.53008862963266,POSITIVE,1.0,1.0
Центральный,Charuel — работает (Mo-Fr 11:00-20:00; Sa-Su 11:00-18:00),4,osm_active,48.72495079998089,44.53466301845934,POSITIVE,1.0,1.0
Центральный,СДЭК — работает (Mo-Fr 10:00-21:00; Sa-Su 10:00-18:00),4,osm_active,48.72274442380162,44.53408389253795,POSITIVE,1.0,1.0
Центральный,Wildberries — работает (Mo-Su 10:00-21:00),4,osm_active,48.72320471911302,44.53417565733696,POSITIVE,1.0,1.0
Центральный,Конфил — работает (Mo-Su 08:00-20:00),4,osm_active,48.723250274922954,44.53671264938242,POSITIVE,1.0,1.0
Центральный,Южный двор — работает (Mo-Su 08:00-20:00),4,osm_active,48.724749492619715,44.527996226029224,POSITIVE,1.0,1.0
Центральный,Л'Этуаль — работает (Mo-Su 10:00-22:00),4,osm_active,48.71779028282421,44.53133150920713,POSITIVE,1.0,1.0
Центральный,БлинБери — работает (Mo-Su 07:30-23:00),4,osm_active,48.72368618831524,44.53200338720499,POSITIVE,1.0,1.0
Центральный,Рустерс — работает (Mo-Su 10:30-23:00),4,osm_active,48.72195519707329,44.53217015750674,POSITIVE,1.0,1.0
Центральный,Магнит — работает (Mo-Su 08:00-22:30),4,osm_active,48.72146983094936,44.53230542977561,POSITIVE,1.0,1.0
Центральный,Fix Price — работает (Mo-Su 09:00-21:00),4,osm_active,48.72786948099842,44.53153388632947,POSITIVE,1.0,1.0
Центральный,Продукты — работает (Mo-Su 08:00-22:00),4,osm_active,48.71975302246469,44.53168838977852,POSITIVE,1.0,1.0
Центральный,Арт Оптика — работает (Mo-Su 10:00-20:00),4,osm_active,48.727769520547824,44.532913437630874,POSITIVE,1.0,1.0
Центральный,"Братица — работает (Mo-Fr 12:00-21:00; Sa,Su 10:00-21:00)",4,osm_active,48.72598785825204,44.53279375425294,POSITIVE,1.0,1.0
Центральный,"Канцлагеръ — работает (Su-Th 10:00-22:00; Fr,Sa 10:00-22:55)",4,osm_active,48.72750679262998,44.52995129992722,POSITIVE,1.0,1.0
Центральный,Россельхозбанк — работает (Mo-Fr 09:00-19:00; Sa 09:00-15:00; Su off),4,osm_active,48.725829086127696,44.53408979802131,POSITIVE,1.0,1.0
Центральный,Зоомир — работает (Mo-Su 09:00-22:00),4,osm_active,48.720604224152694,44.530668587675805,POSITIVE,1.0,1.0
Центральный,Медтехника — работает (Mo-Fr 09:00-18:00; Sa 09:00-17:00; Su off),4,osm_active,48.71888985104932,44.52988983855886,POSITIVE,1.0,1.0
Центральный,Волгоградский мясокомбинат — работает (Mo-Sa 08:00-21:00; Su 08:00-20:00),4,osm_active,48.72786354878446,44.53363283776781,POSITIVE,1.0,1.0
Центральный,Волгоградский мясокомбинат — недоступен,2,osm_access,48.72072874092951,44.53657258569477,NEGATIVE,0.0,0.0
Центральный,Kalinka — работает (24/7),4,osm_active,48.71934580841812,44.53143285822784,POSITIVE,1.0,1.0
Центральный,Южный двор — работает (Mo-Su 09:00-21:00),4,osm_active,48.71705330059593,44.53340788562705,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72310012614261,44.531292280523445,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72242834290735,44.53200822948276,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Fr 08:00-22:00; Sa-Su 09:00-18:00),4,osm_active,48.722835472515015,44.52996293568667,POSITIVE,1.0,1.0
Центральный,Сибирское здоровье — работает (Mo-Su 10:00-20:00),4,osm_active,48.71972226240071,44.53688075906281,POSITIVE,1.0,1.0
Центральный,Gloria Jeans — работает (Mo-Su 10:00-22:00),4,osm_active,48.722529562363825,44.5288279545393,POSITIVE,1.0,1.0
Центральный,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.71412152827099,44.529168740613834,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72141971301658,44.52967218881402,POSITIVE,1.0,1.0
Центральный,Ozon — недоступен,2,osm_access,48.72400629332672,44.53627768641138,NEGATIVE,0.0,0.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72569301600628,44.529484949709484,POSITIVE,1.0,1.0
Центральный,Эконом — работает (Mo-Su 09:00-21:00),4,osm_active,48.72524193006969,44.5287321946158,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.719559161284856,44.53356893917959,POSITIVE,1.0,1.0
Центральный,Trives — работает (Mo-Su 09:00-20:00),4,osm_active,48.722226746559336,44.533443618727624,POSITIVE,1.0,1.0
Центральный,Foton — работает (Mo-Fr 08:00-18:00),4,osm_active,48.7223572594844,44.529142681977845,POSITIVE,1.0,1.0
Центральный,Много мяса на мангале — работает (24/7),4,osm_active,48.72710875853925,44.52714472154643,POSITIVE,1.0,1.0
Центральный,Блинмастер — работает (Mo-Su 08:00-21:00),4,osm_active,48.72060445397257,44.525530828577395,POSITIVE,1.0,1.0
Центральный,Armfood — работает (24/7),4,osm_active,48.72516546815286,44.527908315045224,POSITIVE,1.0,1.0
Центральный,Кофе Смайл — работает (Mo-Su 09:00-21:00),4,osm_active,48.72183840393079,44.52743554700378,POSITIVE,1.0,1.0
Центральный,Магнит — работает (24/7),4,osm_active,48.7181003893911,44.53726425768317,POSITIVE,1.0,1.0
Центральный,Магнит Аптека — работает (Mo-Su 09:00-21:00),4,osm_active,48.71985465769403,44.53257028766993,POSITIVE,1.0,1.0
Центральный,DNS — работает (Mo-Su 10:00-22:00),4,osm_active,48.71904939693185,44.533739944248545,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72460919803286,44.532683455538944,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72155717669463,44.534922970692485,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.72342460116026,44.53213113164222,POSITIVE,1.0,1.0
Центральный,Время Есть! — работает (summer: Mo-Su 08:00-21:00; winter: Mo-Su: 09:000-20:00),4,osm_active,48.72063114353201,44.53295683922509,POSITIVE,1.0,1.0
Центральный,Kerama Marazzi — работает (Mo-Sa 10:00-20:00; Su 10:00-18:00),4,osm_active,48.720728988938035,44.52907338234139,POSITIVE,1.0,1.0
Центральный,Меридиан — работает (Mo-Fr 09:00-18:30; Sa 09:00-16:00),4,osm_active,48.72312517897832,44.53381437719838,POSITIVE,1.0,1.0
Центральный,Sokolov — работает (Mo-Su 10:00-22:00),4,osm_active,48.71919556732526,44.53057663490683,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 10:00-22:00),4,osm_active,48.72251328665978,44.5316081299144,POSITIVE,1.0,1.0
Центральный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.71921050914543,44.53133558123693,POSITIVE,1.0,1.0
Центральный,Вита Экспресс — работает (Mo-Su 08:00-20:00),4,osm_active,48.722437691587935,44.536933264479686,POSITIVE,1.0,1.0
Центральный,Вилка-Ложка — работает (Mo-Fr 09:00-21:00; Sa-Su 10:00-21:00),4,osm_active,48.720065966753005,44.53469489449592,POSITIVE,1.0,1.0
Центральный,ВсеИнструменты.ру — работает (Mo-Su 09:00-20:00),4,osm_active,48.71880851471112,44.52981063601906,POSITIVE,1.0,1.0
Центральный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.71742129335482,44.52908966812969,POSITIVE,1.0,1.0
Центральный,Мать и дитя — работает (Mo-Fr 08:00-20:00; Sa 08:00-18:00; Su 08:00-16:00),4,osm_active,48.72115952528591,44.52895332505423,POSITIVE,1.0,1.0
Центральный,СДЭК — работает (Mo-Fr 10:00-21:00; Sa-Su 10:00-20:00),4,osm_active,48.72098066731163,44.53393995331214,POSITIVE,1.0,1.0
Центральный,Совкомбанк — работает (Mo-Fr 09:00-20:00; Sa-Su 09:00-18:00),4,osm_active,48.72151228410366,44.53130161772393,POSITIVE,1.0,1.0
Центральный,Гараж — работает (Mo-Fr 09:00-19:00; Sa 11:00-15:00),4,osm_active,48.72147396613613,44.5366597533869,POSITIVE,1.0,1.0
Центральный,Sunlight — работает (Mo-Su 09:00-19:00),4,osm_active,48.71948608079553,44.53152815031947,POSITIVE,1.0,1.0
Центральный,Sunlight — работает (Mo-Su 10:00-22:00),4,osm_active,48.718344235922565,44.53365842900149,POSITIVE,1.0,1.0
Центральный,NL International — работает (Mo-Su 11:00-20:00),4,osm_active,48.71944594534406,44.530427047541465,POSITIVE,1.0,1.0
Центральный,"Boxberry — работает (Mo-Fr 08:00-12:00,13:00-18:00; Sa 08:00-12:00,13:00-15:00)",4,osm_active,48.720064061851225,44.53120792922599,POSITIVE,1.0,1.0
Центральный,Продсклад Победа — работает (Mo-Su 08:00-21:00),4,osm_active,48.7217647797068,44.53415020117694,POSITIVE,1.0,1.0
Центральный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.71919600706739,44.532757243122056,POSITIVE,1.0,1.0
Центральный,Авито — работает (Mo-Su 09:00-21:00),4,osm_active,48.72377316506353,44.527248083341206,POSITIVE,1.0,1.0
Центральный,Sunlight — работает (Mo-Su 09:00-19:00),4,osm_active,48.72306747400777,44.53384607955021,POSITIVE,1.0,1.0
Центральный,СДЭК — работает (Mo-Fr 10:00-21:00; Sa-Su 10:00-20:00),4,osm_active,48.72332381667837,44.528716812558514,POSITIVE,1.0,1.0
Центральный,Есть Научно-образовательный экологический центр им. Б.С. Кубанцева (community_centre),4,osm_positive,48.71981954270423,44.53063590547101,NEUTRAL,0.5,0.5
Центральный,Baggins Coffee — работает (Mo-Fr 08:00-21:00; Sa-Su 09:00-21:00),4,osm_active,48.719560360569865,44.529323965322206,POSITIVE,1.0,1.0
Центральный,Fix Price — работает (Mo-Su 09:00-20:00),4,osm_active,48.72643367569844,44.529019194311466,POSITIVE,1.0,1.0
Центральный,Fix Price — работает (Mo-Su 08:00-20:00),4,osm_active,48.72298711661302,44.52996791504772,POSITIVE,1.0,1.0
Центральный,Fix Price — работает (Mo-Su 09:00-21:00),4,osm_active,48.72111381591505,44.53051264309241,POSITIVE,1.0,1.0
Центральный,"Языки и культуры мира — работает (Mo-Fr 10:30-14:30,15:00-19:00)",4,osm_active,48.723436503790424,44.52908830384551,POSITIVE,1.0,1.0
Центральный,"Подготовительное отделение ВГСПУ — работает (Mo-Fr 10:30-14:30,15:00-19:00)",4,osm_active,48.72141569672072,44.53064461241267,POSITIVE,1.0,1.0
Центральный,"Эль-Флора — работает (Mo-Fr 08:00-21:00; Sa,Su 09:00-21:00)",4,osm_active,48.722712171762474,44.53170986441251,POSITIVE,1.0,1.0
Центральный,Afanasiev — работает (Mo-Su 09:00-20:00),4,osm_active,48.722424230452496,44.53056526260893,POSITIVE,1.0,1.0
Центральный,Birmirghem — работает (Mo-Su 10:00-21:00),4,osm_active,48.72552376115294,44.53479098909729,POSITIVE,1.0,1.0
Центральный,Мидийное место — работает (Mo-Su 10:00-22:00),4,osm_active,48.72037225431626,44.53404763577311,POSITIVE,1.0,1.0
Центральный,Читай-город — работает (Mo-Su 10:00-22:00),4,osm_active,48.71989338749844,44.53111930416819,POSITIVE,1.0,1.0
Центральный,Есть Волгоградский областной киновидеоцентр «Шанс» (cinema),4,osm_positive,48.724552855147095,44.53341293332631,NEUTRAL,0.5,0.5
Центральный,Есть Дом Офицеров (theatre),4,osm_positive,48.7195370567027,44.530999401463085,NEUTRAL,0.5,0.5
Центральный,Поликлиника №3 — работает (08:00-20:00),4,osm_active,48.72105955498827,44.5317217450956,POSITIVE,1.0,1.0
Центральный,"Библиотека им. М. Горького — работает (Mo-Th 10:00-20:00; Sa-Su 10:00-18:00; Mo[-1] off ""санитарный день"")",4,osm_active,48.720593249283134,44.526843550859645,POSITIVE,1.0,1.0
Центральный,Есть Библиотека им. М. Горького (library),4,osm_positive,48.721716913192544,44.528519982745514,NEUTRAL,0.5,0.5
Центральный,Академия — работает (Mo-Fr 08:00-17:00),4,osm_active,48.72102300913619,44.53044565749674,POSITIVE,1.0,1.0
Центральный,"Goya — работает (Su-Th 08:00-23:00; Fr,Sa 08:00-24:00)",4,osm_active,48.72177323645412,44.535660597557154,POSITIVE,1.0,1.0
Центральный,"Пиратская бухта — работает (Fr-Sa 12:00-05:00; Mo-Th,Su 12:00-02:00)",4,osm_active,48.72348556466685,44.532711740298694,POSITIVE,1.0,1.0
Центральный,Чито Гврито — работает (Mo-Su 11:00-23:00),4,osm_active,48.72019282198707,44.53043532597985,POSITIVE,1.0,1.0
Центральный,Аверия — работает (24/7),4,osm_active,48.71915725069902,44.52897152544091,POSITIVE,1.0,1.0
Центральный,БлинБерри — работает (Mo-Su 08:00-00:00),4,osm_active,48.725918762433125,44.525181193327775,POSITIVE,1.0,1.0
Центральный,Ветеринарная клиника доктора Чулковой — работает (24/7),4,osm_active,48.726935990070366,44.53171237906466,POSITIVE,1.0,1.0
Центральный,Вкусно — и точка — работает (Mo-Su 07:00-24:00),4,osm_active,48.72130883234093,44.534269167469105,POSITIVE,1.0,1.0
Центральный,Лукойл — работает (24/7),4,osm_active,48.72248822099178,44.530914881654965,POSITIVE,1.0,1.0
Центральный,БлинБери — работает (Mo-Su 08:00-24:00),4,osm_active,48.71947199108388,44.53541791611256,POSITIVE,1.0,1.0
Центральный,Енот — работает (24/7),4,osm_active,48.7190008784502,44.53477734195549,POSITIVE,1.0,1.0
Центральный,Золотой дракон — работает (Mo-Su 12:00-24:00),4,osm_active,48.715776639046005,44.52957508550846,POSITIVE,1.0,1.0
Центральный,Много магазинов (38),5,infra,48.71742342563082,44.52875992741957,POSITIVE,1.0,1.0
Центральный,Отличный транспорт (26),5,infra,48.72077166683462,44.52752638702195,NEUTRAL,0.5,0.5
Центральный,Парки (20),5,infra,48.72120823604957,44.53270127288153,NEUTRAL,0.5,0.5
Центральный,Площадки (12),5,infra,48.71931035943016,44.52784198226963,NEUTRAL,0.5,0.5
Центральный,Медицина (18),5,infra,48.72648196186638,44.5316365152075,NEUTRAL,0.5,0.5
Центральный,"Школы (12), садики (16)",5,infra,48.71956124436961,44.5374599372464,NEUTRAL,0.5,0.5
Центральный,Кафе (42),5,infra,48.728286638652214,44.53264258917856,NEUTRAL,0.5,0.5
Центральный,Развитый район,5,infra,48.724175330758754,44.53284313298671,POSITIVE,1.0,1.0
Красноармейский,Магазинов нет,1,infra,48.48386084868612,44.63282902246001,NEUTRAL,0.5,0.5
Красноармейский,Плохой транспорт,1,infra,48.48553681219449,44.627365211343246,NEUTRAL,0.5,0.5
Красноармейский,Парков нет,2,infra,48.47988201818865,44.633846199684754,NEUTRAL,0.5,0.5
Красноармейский,Площадок нет,1,infra,48.48352656151101,44.631601706630114,NEUTRAL,0.5,0.5
Красноармейский,Нет поликлиники,2,infra,48.48019518737805,44.630483890374315,NEUTRAL,0.5,0.5
Красноармейский,Аптек нет,1,infra,48.48024103743214,44.63321633340886,NEUTRAL,0.5,0.5
Красноармейский,Нет школ/садиков,1,infra,48.47716952802791,44.63022293311203,NEUTRAL,0.5,0.5
Красноармейский,Кафе нет,2,infra,48.4782019171412,44.63443705808437,NEUTRAL,0.5,0.5
Красноармейский,Слабая инфраструктура,2,infra,48.48198140112499,44.632800927171445,NEUTRAL,0.5,0.5
Советский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,48.592323594685574,44.2296851882568,POSITIVE,1.0,1.0
Советский,Магазинов нет,1,infra,48.58803292792963,44.23187161091991,NEUTRAL,0.5,0.5
Советский,Плохой транспорт,1,infra,48.597736939055665,44.23951620004385,NEUTRAL,0.5,0.5
Советский,Парков нет,2,infra,48.59561355616335,44.23503982909767,NEUTRAL,0.5,0.5
Советский,Площадок нет,1,infra,48.599787921757176,44.23145938835757,NEUTRAL,0.5,0.5
Советский,Нет поликлиники,2,infra,48.59337689106672,44.23132505265584,NEUTRAL,0.5,0.5
Советский,Аптек нет,1,infra,48.59640307996045,44.23498148476379,NEUTRAL,0.5,0.5
Советский,Нет школ/садиков,1,infra,48.59490382101116,44.23274927758743,NEUTRAL,0.5,0.5
Советский,Кафе нет,2,infra,48.60177130274128,44.235052345056616,NEUTRAL,0.5,0.5
Советский,Слабая инфраструктура,2,infra,48.58975508585041,44.22652812404599,NEUTRAL,0.5,0.5
Тракторозаводский,Лукойл — работает (24/7),4,osm_active,48.83614172255139,44.60391183892732,POSITIVE,1.0,1.0
Тракторозаводский,Магазинов нет,1,infra,48.840464541977745,44.6003374195221,NEUTRAL,0.5,0.5
Тракторозаводский,Плохой транспорт,1,infra,48.834751979324565,44.6054142855008,NEUTRAL,0.5,0.5
Тракторозаводский,Парков нет,2,infra,48.840124192008176,44.60375295803449,NEUTRAL,0.5,0.5
Тракторозаводский,Площадок нет,1,infra,48.837329374840934,44.597854811872736,NEUTRAL,0.5,0.5
Тракторозаводский,Нет поликлиники,2,infra,48.83707259690283,44.598241550160374,NEUTRAL,0.5,0.5
Тракторозаводский,Аптек нет,1,infra,48.837858294797826,44.59921539761075,NEUTRAL,0.5,0.5
Тракторозаводский,Нет школ/садиков,1,infra,48.84027952457679,44.59761412635318,NEUTRAL,0.5,0.5
Тракторозаводский,Слабая инфраструктура,2,infra,48.839734516908266,44.601509470109825,NEUTRAL,0.5,0.5
